user_id,film_id,film_title,genre,duree_visionnee_sec,timestamp
U01901,F012,Squid Game,Thriller,385,2024-06-02 21:05:59
U01512,F004,Interstellar,Science-Fiction,888,2024-06-02 21:28:24
U00027,F015,Notre-Dame en Flammes,Documentaire,730,2024-06-02 22:26:02
U00080,F001,Inception,Science-Fiction,1577,2024-06-02 22:57:20
U00053,F013,Stranger Things,Fantastique,2208,2024-06-03 01:05:14
U00540,F002,Le Seigneur des Anneaux,Fantasy,3198,2024-06-03 02:02:27
U01300,F001,Inception,Science-Fiction,5766,2024-06-03 02:06:17
U01551,F005,Intouchables,Comédie dramatique,3582,2024-06-03 02:55:57
U01128,F001,Inception,Science-Fiction,1533,2024-06-03 03:38:13
U00408,F004,Interstellar,Science-Fiction,9027,2024-06-03 03:46:12
U01806,F005,Intouchables,Comédie dramatique,4032,2024-06-03 05:59:59
U01614,F010,Breaking Bad,Thriller,672,2024-06-03 06:44:25
U01120,F010,Breaking Bad,Thriller,350,2024-06-03 07:33:27
U01157,F005,Intouchables,Comédie dramatique,3087,2024-06-03 08:32:28
U00170,F014,The Crown,Drame,2173,2024-06-03 09:30:36
U01662,F011,Dark,Science-Fiction,1712,2024-06-03 10:21:39
U00240,F011,Dark,Science-Fiction,2137,2024-06-03 10:31:27
U01106,F003,Parasite,Thriller,6996,2024-06-03 10:49:08
U00114,F007,Avengers Endgame,Action,3499,2024-06-03 12:02:50
U01317,F013,Stranger Things,Fantastique,2528,2024-06-03 12:19:13
U01384,F011,Dark,Science-Fiction,505,2024-06-03 13:01:43
U00116,F007,Avengers Endgame,Action,3916,2024-06-03 13:22:53
U01635,F012,Squid Game,Thriller,2963,2024-06-03 15:06:11
U01767,F011,Dark,Science-Fiction,214,2024-06-03 15:54:27
U00537,F010,Breaking Bad,Thriller,221,2024-06-03 16:57:42
U01816,F010,Breaking Bad,Thriller,1419,2024-06-03 17:35:50
U00468,F010,Breaking Bad,Thriller,367,2024-06-03 18:12:26
U01318,F007,Avengers Endgame,Action,5465,2024-06-03 19:09:43
U00795,F010,Breaking Bad,Thriller,227,2024-06-03 19:17:39
U01537,F002,Le Seigneur des Anneaux,Fantasy,7527,2024-06-03 19:52:41
U01472,F004,Interstellar,Science-Fiction,7719,2024-06-03 20:18:29
U00925,F013,Stranger Things,Fantastique,1228,2024-06-03 20:26:04
U01547,F010,Breaking Bad,Thriller,938,2024-06-03 22:52:39
U00981,F005,Intouchables,Comédie dramatique,2731,2024-06-04 00:19:48
U00839,F008,Joker,Drame,6311,2024-06-04 01:02:03
U00591,F013,Stranger Things,Fantastique,1425,2024-06-04 02:01:37
U00649,F005,Intouchables,Comédie dramatique,3971,2024-06-04 02:50:52
U01905,F002,Le Seigneur des Anneaux,Fantasy,9567,2024-06-04 02:59:29
U01475,F012,Squid Game,Thriller,2079,2024-06-04 03:03:17
U00769,F001,Inception,Science-Fiction,5803,2024-06-04 05:10:53
U01981,F011,Dark,Science-Fiction,1343,2024-06-04 05:16:21
U00523,F004,Interstellar,Science-Fiction,6227,2024-06-04 08:49:25
U00817,F002,Le Seigneur des Anneaux,Fantasy,3549,2024-06-04 10:16:19
U01462,F011,Dark,Science-Fiction,2668,2024-06-04 10:27:55
U01936,F007,Avengers Endgame,Action,245,2024-06-04 11:08:39
U00473,F007,Avengers Endgame,Action,49,2024-06-04 11:17:49
U00774,F015,Notre-Dame en Flammes,Documentaire,138,2024-06-04 12:01:15
U00895,F012,Squid Game,Thriller,1506,2024-06-04 12:27:46
U01333,F013,Stranger Things,Fantastique,2297,2024-06-04 12:33:30
U01887,F004,Interstellar,Science-Fiction,5913,2024-06-04 13:25:06
U01433,F014,The Crown,Drame,290,2024-06-04 13:29:53
U00510,F001,Inception,Science-Fiction,1073,2024-06-04 13:56:23
U00118,F002,Le Seigneur des Anneaux,Fantasy,7324,2024-06-04 15:08:51
U00191,F005,Intouchables,Comédie dramatique,766,2024-06-04 15:31:01
U00410,F010,Breaking Bad,Thriller,1057,2024-06-04 15:51:27
U01477,F001,Inception,Science-Fiction,2504,2024-06-04 16:35:38
U01848,F001,Inception,Science-Fiction,676,2024-06-04 16:53:25
U00445,F010,Breaking Bad,Thriller,2577,2024-06-04 17:03:42
U00407,F004,Interstellar,Science-Fiction,5297,2024-06-04 17:54:58
U01346,F005,Intouchables,Comédie dramatique,115,2024-06-04 18:34:10
U00366,F012,Squid Game,Thriller,3154,2024-06-04 18:40:36
U01786,F011,Dark,Science-Fiction,2183,2024-06-04 21:06:37
U01282,F001,Inception,Science-Fiction,488,2024-06-04 22:15:10
U00284,F011,Dark,Science-Fiction,651,2024-06-04 22:31:21
U01534,F014,The Crown,Drame,2366,2024-06-05 00:58:56
U01528,F010,Breaking Bad,Thriller,2663,2024-06-05 01:45:37
U00691,F012,Squid Game,Thriller,3039,2024-06-05 02:59:30
U00453,F005,Intouchables,Comédie dramatique,1746,2024-06-05 04:55:53
U00087,F002,Le Seigneur des Anneaux,Fantasy,5064,2024-06-05 04:59:30
U01377,F010,Breaking Bad,Thriller,52,2024-06-05 05:23:05
U01993,F015,Notre-Dame en Flammes,Documentaire,219,2024-06-05 05:41:28
U01569,F001,Inception,Science-Fiction,7283,2024-06-05 06:03:11
U01870,F002,Le Seigneur des Anneaux,Fantasy,2235,2024-06-05 09:17:14
U00216,F013,Stranger Things,Fantastique,2471,2024-06-05 09:54:06
U00155,F008,Joker,Drame,4191,2024-06-05 10:50:28
U00928,F015,Notre-Dame en Flammes,Documentaire,3378,2024-06-05 10:52:52
U01091,F010,Breaking Bad,Thriller,1873,2024-06-05 11:39:23
U00601,F001,Inception,Science-Fiction,5471,2024-06-05 11:41:34
U00264,F013,Stranger Things,Fantastique,655,2024-06-05 13:20:29
U01621,F002,Le Seigneur des Anneaux,Fantasy,4451,2024-06-05 15:49:19
U00065,F003,Parasite,Thriller,3274,2024-06-05 16:46:39
U00937,F004,Interstellar,Science-Fiction,7561,2024-06-05 18:45:30
U00033,F010,Breaking Bad,Thriller,2105,2024-06-05 22:38:05
U00918,F011,Dark,Science-Fiction,1173,2024-06-05 23:46:19
U01839,F002,Le Seigneur des Anneaux,Fantasy,6110,2024-06-06 02:06:55
U00272,F002,Le Seigneur des Anneaux,Fantasy,1311,2024-06-06 02:11:35
U00053,F010,Breaking Bad,Thriller,158,2024-06-06 02:13:53
U00565,F003,Parasite,Thriller,6892,2024-06-06 02:46:00
U01998,F002,Le Seigneur des Anneaux,Fantasy,504,2024-06-06 02:47:39
U01820,F007,Avengers Endgame,Action,6301,2024-06-06 04:59:41
U01147,F006,La La Land,Romance,3567,2024-06-06 07:18:56
U01546,F003,Parasite,Thriller,6747,2024-06-06 07:26:12
U00799,F006,La La Land,Romance,5291,2024-06-06 07:44:46
U01614,F006,La La Land,Romance,1746,2024-06-06 07:49:37
U01642,F006,La La Land,Romance,237,2024-06-06 08:17:12
U00741,F010,Breaking Bad,Thriller,607,2024-06-06 08:34:57
U01611,F008,Joker,Drame,6879,2024-06-06 08:43:29
U00257,F001,Inception,Science-Fiction,124,2024-06-06 09:57:15
U00009,F013,Stranger Things,Fantastique,174,2024-06-06 10:17:23
U00076,F004,Interstellar,Science-Fiction,650,2024-06-06 11:36:25
U00979,F006,La La Land,Romance,987,2024-06-06 11:41:51
U01769,F005,Intouchables,Comédie dramatique,83,2024-06-06 11:52:11
U01184,F012,Squid Game,Thriller,1894,2024-06-06 12:39:23
U01785,F013,Stranger Things,Fantastique,423,2024-06-06 12:45:36
U01587,F012,Squid Game,Thriller,1382,2024-06-06 13:24:05
U01578,F004,Interstellar,Science-Fiction,8198,2024-06-06 13:56:35
U01349,F012,Squid Game,Thriller,167,2024-06-06 14:14:37
U01324,F002,Le Seigneur des Anneaux,Fantasy,7274,2024-06-06 14:56:41
U01887,F015,Notre-Dame en Flammes,Documentaire,3920,2024-06-06 15:11:21
U01667,F010,Breaking Bad,Thriller,1191,2024-06-06 15:40:50
U01533,F013,Stranger Things,Fantastique,2056,2024-06-06 16:53:41
U00064,F007,Avengers Endgame,Action,1659,2024-06-06 17:51:43
U00062,F007,Avengers Endgame,Action,6666,2024-06-06 18:20:48
U01674,F014,The Crown,Drame,996,2024-06-06 18:59:56
U01641,F010,Breaking Bad,Thriller,1991,2024-06-06 19:45:26
U01200,F003,Parasite,Thriller,73,2024-06-06 19:48:22
U00617,F002,Le Seigneur des Anneaux,Fantasy,5773,2024-06-06 21:17:05
U00070,F004,Interstellar,Science-Fiction,488,2024-06-06 22:46:30
U01918,F001,Inception,Science-Fiction,5680,2024-06-06 22:48:30
U01435,F009,The Office,Comédie,328,2024-06-06 23:27:33
U01396,F011,Dark,Science-Fiction,110,2024-06-07 00:39:08
U01108,F002,Le Seigneur des Anneaux,Fantasy,8180,2024-06-07 01:31:49
U01709,F001,Inception,Science-Fiction,2306,2024-06-07 02:05:44
U01771,F005,Intouchables,Comédie dramatique,3481,2024-06-07 02:46:22
U01031,F001,Inception,Science-Fiction,685,2024-06-07 02:59:15
U01408,F015,Notre-Dame en Flammes,Documentaire,2568,2024-06-07 04:08:43
U00061,F004,Interstellar,Science-Fiction,102,2024-06-07 07:12:45
U00350,F007,Avengers Endgame,Action,7979,2024-06-07 07:29:29
U00828,F007,Avengers Endgame,Action,5908,2024-06-07 09:08:58
U00244,F010,Breaking Bad,Thriller,38,2024-06-07 10:50:16
U00384,F006,La La Land,Romance,5908,2024-06-07 11:14:50
U00086,F010,Breaking Bad,Thriller,802,2024-06-07 12:47:09
U00550,F007,Avengers Endgame,Action,995,2024-06-07 12:47:21
U00871,F013,Stranger Things,Fantastique,2766,2024-06-07 14:12:57
U01674,F007,Avengers Endgame,Action,5002,2024-06-07 14:47:10
U00236,F012,Squid Game,Thriller,952,2024-06-07 14:47:54
U01982,F007,Avengers Endgame,Action,4543,2024-06-07 15:15:36
U01556,F013,Stranger Things,Fantastique,2277,2024-06-07 15:45:41
U01003,F004,Interstellar,Science-Fiction,5473,2024-06-07 18:10:35
U01775,F012,Squid Game,Thriller,2475,2024-06-07 18:56:24
U00990,F007,Avengers Endgame,Action,10494,2024-06-07 21:05:03
U00011,F001,Inception,Science-Fiction,7813,2024-06-07 21:48:57
U01283,F004,Interstellar,Science-Fiction,7123,2024-06-07 22:03:07
U01300,F013,Stranger Things,Fantastique,913,2024-06-08 01:41:58
U00728,F014,The Crown,Drame,783,2024-06-08 02:35:08
U00154,F008,Joker,Drame,2121,2024-06-08 03:09:40
U01203,F004,Interstellar,Science-Fiction,4406,2024-06-08 04:26:39
U00705,F009,The Office,Comédie,847,2024-06-08 04:29:33
U00818,F003,Parasite,Thriller,5361,2024-06-08 05:33:30
U01776,F010,Breaking Bad,Thriller,2292,2024-06-08 06:30:58
U01643,F001,Inception,Science-Fiction,3937,2024-06-08 07:18:50
U01582,F009,The Office,Comédie,495,2024-06-08 07:25:57
U00324,F002,Le Seigneur des Anneaux,Fantasy,9663,2024-06-08 07:30:46
U01640,F010,Breaking Bad,Thriller,158,2024-06-08 08:49:05
U00724,F001,Inception,Science-Fiction,1456,2024-06-08 09:11:10
U01087,F007,Avengers Endgame,Action,5631,2024-06-08 11:38:06
U01929,F010,Breaking Bad,Thriller,627,2024-06-08 11:43:15
U00436,F014,The Crown,Drame,3551,2024-06-08 12:12:24
U01960,F007,Avengers Endgame,Action,1301,2024-06-08 13:00:50
U01246,F012,Squid Game,Thriller,1880,2024-06-08 14:21:50
U00800,F008,Joker,Drame,83,2024-06-08 14:54:14
U00431,F007,Avengers Endgame,Action,9091,2024-06-08 15:01:47
U01875,F003,Parasite,Thriller,1805,2024-06-08 15:36:25
U00194,F001,Inception,Science-Fiction,3769,2024-06-08 15:45:03
U01021,F004,Interstellar,Science-Fiction,3577,2024-06-08 15:51:32
U00402,F012,Squid Game,Thriller,2964,2024-06-08 16:03:20
U00510,F012,Squid Game,Thriller,1170,2024-06-08 16:58:27
U00022,F010,Breaking Bad,Thriller,1374,2024-06-08 17:06:58
U01488,F010,Breaking Bad,Thriller,1310,2024-06-08 17:23:24
U00019,F004,Interstellar,Science-Fiction,7525,2024-06-08 19:24:03
U01626,F012,Squid Game,Thriller,837,2024-06-08 20:36:17
U00658,F009,The Office,Comédie,997,2024-06-08 20:48:37
U00474,F012,Squid Game,Thriller,2036,2024-06-08 21:39:23
U01665,F010,Breaking Bad,Thriller,2530,2024-06-08 22:06:25
U00780,F001,Inception,Science-Fiction,3227,2024-06-08 23:27:43
U00423,F002,Le Seigneur des Anneaux,Fantasy,3989,2024-06-09 00:24:37
U01112,F009,The Office,Comédie,619,2024-06-09 01:13:00
U00975,F001,Inception,Science-Fiction,5718,2024-06-09 02:36:01
U00744,F003,Parasite,Thriller,5097,2024-06-09 08:15:17
U01913,F012,Squid Game,Thriller,3191,2024-06-09 08:57:11
U01025,F011,Dark,Science-Fiction,353,2024-06-09 09:03:17
U01225,F013,Stranger Things,Fantastique,200,2024-06-09 10:05:08
U00572,F007,Avengers Endgame,Action,6978,2024-06-09 11:22:44
U01002,F005,Intouchables,Comédie dramatique,125,2024-06-09 11:29:51
U00137,F015,Notre-Dame en Flammes,Documentaire,5084,2024-06-09 11:49:22
U01160,F014,The Crown,Drame,855,2024-06-09 12:20:59
U01532,F007,Avengers Endgame,Action,6723,2024-06-09 12:42:15
U01188,F010,Breaking Bad,Thriller,1277,2024-06-09 14:37:35
U01717,F005,Intouchables,Comédie dramatique,238,2024-06-09 15:12:57
U00248,F004,Interstellar,Science-Fiction,4368,2024-06-09 15:33:09
U00862,F007,Avengers Endgame,Action,5331,2024-06-09 16:34:33
U00649,F013,Stranger Things,Fantastique,1575,2024-06-09 17:08:53
U01303,F010,Breaking Bad,Thriller,833,2024-06-09 18:00:49
U00588,F003,Parasite,Thriller,191,2024-06-09 18:35:56
U01737,F003,Parasite,Thriller,5658,2024-06-09 19:08:35
U01778,F002,Le Seigneur des Anneaux,Fantasy,4035,2024-06-09 19:15:37
U00958,F007,Avengers Endgame,Action,917,2024-06-09 20:19:14
U01309,F004,Interstellar,Science-Fiction,6649,2024-06-09 20:54:48
U01732,F010,Breaking Bad,Thriller,2025,2024-06-09 23:53:40
U00256,F009,The Office,Comédie,100,2024-06-09 23:56:31
U00455,F012,Squid Game,Thriller,1704,2024-06-10 03:07:10
U01776,F001,Inception,Science-Fiction,8612,2024-06-10 03:43:12
U01151,F002,Le Seigneur des Anneaux,Fantasy,6677,2024-06-10 05:48:46
U00005,F002,Le Seigneur des Anneaux,Fantasy,6006,2024-06-10 07:00:55
U00249,F010,Breaking Bad,Thriller,1805,2024-06-10 07:12:40
U00773,F007,Avengers Endgame,Action,223,2024-06-10 08:37:39
U01254,F012,Squid Game,Thriller,2830,2024-06-10 09:31:38
U01294,F015,Notre-Dame en Flammes,Documentaire,5175,2024-06-10 09:49:17
U01678,F003,Parasite,Thriller,4732,2024-06-10 09:49:22
U01865,F015,Notre-Dame en Flammes,Documentaire,2516,2024-06-10 09:53:45
U00017,F001,Inception,Science-Fiction,7977,2024-06-10 10:28:24
U00439,F001,Inception,Science-Fiction,4116,2024-06-10 11:17:48
U01917,F008,Joker,Drame,4682,2024-06-10 12:55:27
U01418,F003,Parasite,Thriller,2539,2024-06-10 13:30:04
U00678,F007,Avengers Endgame,Action,8967,2024-06-10 14:10:32
U01307,F004,Interstellar,Science-Fiction,8416,2024-06-10 15:08:57
U01897,F001,Inception,Science-Fiction,6764,2024-06-10 15:28:20
U01711,F011,Dark,Science-Fiction,66,2024-06-10 15:38:22
U01611,F003,Parasite,Thriller,641,2024-06-10 15:44:44
U01074,F010,Breaking Bad,Thriller,950,2024-06-10 16:13:28
U01375,F005,Intouchables,Comédie dramatique,6212,2024-06-10 16:25:36
U01196,F015,Notre-Dame en Flammes,Documentaire,122,2024-06-10 17:18:22
U00419,F007,Avengers Endgame,Action,7861,2024-06-10 18:24:10
U01644,F012,Squid Game,Thriller,2769,2024-06-10 20:26:19
U01988,F007,Avengers Endgame,Action,219,2024-06-10 22:43:37
U01720,F007,Avengers Endgame,Action,6612,2024-06-11 00:24:26
U01972,F011,Dark,Science-Fiction,2612,2024-06-11 01:06:38
U00572,F007,Avengers Endgame,Action,3050,2024-06-11 03:27:54
U00251,F007,Avengers Endgame,Action,52,2024-06-11 04:04:57
U01212,F010,Breaking Bad,Thriller,1021,2024-06-11 05:17:46
U01900,F008,Joker,Drame,32,2024-06-11 05:54:57
U00417,F004,Interstellar,Science-Fiction,7075,2024-06-11 06:52:51
U01513,F010,Breaking Bad,Thriller,1708,2024-06-11 06:58:13
U01916,F007,Avengers Endgame,Action,9403,2024-06-11 07:43:53
U00628,F004,Interstellar,Science-Fiction,8175,2024-06-11 07:45:32
U00552,F005,Intouchables,Comédie dramatique,6274,2024-06-11 08:44:02
U01859,F001,Inception,Science-Fiction,7865,2024-06-11 10:33:18
U00442,F015,Notre-Dame en Flammes,Documentaire,1075,2024-06-11 11:07:38
U01898,F001,Inception,Science-Fiction,667,2024-06-11 11:40:08
U00377,F012,Squid Game,Thriller,1110,2024-06-11 11:45:55
U01539,F007,Avengers Endgame,Action,2527,2024-06-11 12:23:39
U01621,F013,Stranger Things,Fantastique,326,2024-06-11 12:47:12
U01099,F013,Stranger Things,Fantastique,615,2024-06-11 14:22:34
U00172,F005,Intouchables,Comédie dramatique,80,2024-06-11 14:31:01
U01911,F005,Intouchables,Comédie dramatique,4238,2024-06-11 15:00:42
U00142,F005,Intouchables,Comédie dramatique,3980,2024-06-11 17:54:47
U00344,F005,Intouchables,Comédie dramatique,1284,2024-06-11 18:06:40
U01973,F011,Dark,Science-Fiction,1015,2024-06-11 18:18:18
U01374,F014,The Crown,Drame,2906,2024-06-11 18:32:40
U01111,F007,Avengers Endgame,Action,3575,2024-06-11 20:04:49
U01266,F013,Stranger Things,Fantastique,1486,2024-06-11 20:38:04
U01508,F003,Parasite,Thriller,4299,2024-06-11 22:41:59
U00308,F002,Le Seigneur des Anneaux,Fantasy,56,2024-06-11 22:47:05
U00922,F013,Stranger Things,Fantastique,1622,2024-06-12 00:43:21
U00456,F005,Intouchables,Comédie dramatique,53,2024-06-12 01:29:27
U00206,F001,Inception,Science-Fiction,5194,2024-06-12 01:35:31
U01804,F003,Parasite,Thriller,7055,2024-06-12 03:12:25
U00467,F003,Parasite,Thriller,3540,2024-06-12 04:32:14
U01554,F005,Intouchables,Comédie dramatique,2157,2024-06-12 04:59:42
U01054,F012,Squid Game,Thriller,1468,2024-06-12 05:20:12
U01680,F002,Le Seigneur des Anneaux,Fantasy,9425,2024-06-12 08:22:47
U00370,F005,Intouchables,Comédie dramatique,123,2024-06-12 08:53:37
U01044,F007,Avengers Endgame,Action,2444,2024-06-12 09:08:16
U01887,F004,Interstellar,Science-Fiction,3787,2024-06-12 09:22:45
U00165,F009,The Office,Comédie,1098,2024-06-12 09:23:46
U01549,F008,Joker,Drame,6373,2024-06-12 09:33:41
U00649,F002,Le Seigneur des Anneaux,Fantasy,9996,2024-06-12 10:43:56
U01174,F002,Le Seigneur des Anneaux,Fantasy,8251,2024-06-12 12:04:10
U00930,F007,Avengers Endgame,Action,3015,2024-06-12 12:09:16
U00052,F004,Interstellar,Science-Fiction,4232,2024-06-12 14:20:18
U01741,F009,The Office,Comédie,1102,2024-06-12 18:17:15
U00475,F001,Inception,Science-Fiction,6234,2024-06-12 18:33:49
U01290,F009,The Office,Comédie,571,2024-06-12 18:44:09
U01215,F010,Breaking Bad,Thriller,626,2024-06-12 18:57:21
U01082,F004,Interstellar,Science-Fiction,2285,2024-06-12 20:41:39
U00742,F007,Avengers Endgame,Action,559,2024-06-12 21:13:49
U01695,F004,Interstellar,Science-Fiction,3872,2024-06-12 21:30:12
U01755,F007,Avengers Endgame,Action,247,2024-06-12 21:35:35
U00080,F007,Avengers Endgame,Action,9145,2024-06-12 22:52:06
U01507,F007,Avengers Endgame,Action,251,2024-06-12 23:38:23
U00273,F012,Squid Game,Thriller,3098,2024-06-13 00:34:20
U01510,F006,La La Land,Romance,6748,2024-06-13 00:44:11
U00750,F007,Avengers Endgame,Action,4538,2024-06-13 01:00:28
U01050,F015,Notre-Dame en Flammes,Documentaire,184,2024-06-13 02:15:51
U00727,F004,Interstellar,Science-Fiction,8054,2024-06-13 02:34:31
U01005,F013,Stranger Things,Fantastique,2669,2024-06-13 02:35:10
U01554,F010,Breaking Bad,Thriller,1923,2024-06-13 05:15:41
U01886,F001,Inception,Science-Fiction,727,2024-06-13 05:45:35
U01637,F007,Avengers Endgame,Action,3380,2024-06-13 06:33:53
U00544,F013,Stranger Things,Fantastique,2024,2024-06-13 06:42:55
U00796,F006,La La Land,Romance,226,2024-06-13 07:00:26
U01285,F007,Avengers Endgame,Action,8835,2024-06-13 07:07:28
U01973,F012,Squid Game,Thriller,2104,2024-06-13 07:19:11
U00416,F011,Dark,Science-Fiction,869,2024-06-13 07:31:18
U01850,F002,Le Seigneur des Anneaux,Fantasy,10102,2024-06-13 07:41:09
U01156,F013,Stranger Things,Fantastique,2194,2024-06-13 08:24:30
U01260,F009,The Office,Comédie,987,2024-06-13 08:55:35
U00525,F003,Parasite,Thriller,300,2024-06-13 09:01:13
U01395,F002,Le Seigneur des Anneaux,Fantasy,3227,2024-06-13 09:05:57
U01991,F003,Parasite,Thriller,474,2024-06-13 10:08:24
U00476,F003,Parasite,Thriller,4688,2024-06-13 11:32:43
U01796,F015,Notre-Dame en Flammes,Documentaire,4314,2024-06-13 11:40:15
U01893,F008,Joker,Drame,241,2024-06-13 11:41:04
U01335,F008,Joker,Drame,2495,2024-06-13 11:52:47
U00587,F008,Joker,Drame,5511,2024-06-13 12:00:26
U01640,F002,Le Seigneur des Anneaux,Fantasy,6822,2024-06-13 14:19:09
U01523,F004,Interstellar,Science-Fiction,4977,2024-06-13 15:48:49
U00047,F015,Notre-Dame en Flammes,Documentaire,2530,2024-06-13 17:09:35
U01579,F011,Dark,Science-Fiction,197,2024-06-13 17:12:01
U01362,F007,Avengers Endgame,Action,10255,2024-06-13 18:01:18
U00780,F002,Le Seigneur des Anneaux,Fantasy,10637,2024-06-13 18:02:04
U00752,F012,Squid Game,Thriller,3255,2024-06-13 20:45:33
U00276,F007,Avengers Endgame,Action,5973,2024-06-13 21:40:09
U00538,F010,Breaking Bad,Thriller,2204,2024-06-13 22:28:04
U00208,F007,Avengers Endgame,Action,8378,2024-06-13 23:56:34
U01621,F008,Joker,Drame,4620,2024-06-14 02:34:56
U01000,F005,Intouchables,Comédie dramatique,2589,2024-06-14 02:38:30
U01538,F012,Squid Game,Thriller,3244,2024-06-14 02:38:59
U00203,F011,Dark,Science-Fiction,1772,2024-06-14 05:31:09
U01296,F006,La La Land,Romance,5379,2024-06-14 06:16:21
U00066,F001,Inception,Science-Fiction,3698,2024-06-14 06:32:23
U01832,F013,Stranger Things,Fantastique,293,2024-06-14 08:42:45
U01915,F013,Stranger Things,Fantastique,2302,2024-06-14 09:37:18
U01830,F010,Breaking Bad,Thriller,1957,2024-06-14 09:41:48
U01505,F013,Stranger Things,Fantastique,71,2024-06-14 10:52:49
U00826,F008,Joker,Drame,6856,2024-06-14 11:00:38
U01648,F004,Interstellar,Science-Fiction,1567,2024-06-14 11:16:30
U01196,F001,Inception,Science-Fiction,7195,2024-06-14 11:33:42
U01219,F012,Squid Game,Thriller,715,2024-06-14 12:34:43
U00450,F009,The Office,Comédie,1192,2024-06-14 13:45:46
U01956,F007,Avengers Endgame,Action,1651,2024-06-14 13:59:09
U01186,F003,Parasite,Thriller,6931,2024-06-14 14:09:50
U01282,F010,Breaking Bad,Thriller,612,2024-06-14 14:56:30
U01064,F010,Breaking Bad,Thriller,95,2024-06-14 15:25:01
U00690,F012,Squid Game,Thriller,278,2024-06-14 16:26:38
U00009,F012,Squid Game,Thriller,115,2024-06-14 16:27:16
U00229,F008,Joker,Drame,2752,2024-06-14 17:45:55
U00991,F010,Breaking Bad,Thriller,1938,2024-06-14 20:25:41
U01613,F001,Inception,Science-Fiction,1792,2024-06-14 21:05:03
U01852,F002,Le Seigneur des Anneaux,Fantasy,10477,2024-06-14 21:56:20
U01314,F005,Intouchables,Comédie dramatique,6713,2024-06-14 22:52:19
U01916,F001,Inception,Science-Fiction,5248,2024-06-14 23:13:30
U01409,F004,Interstellar,Science-Fiction,2321,2024-06-15 01:06:28
U01396,F004,Interstellar,Science-Fiction,8374,2024-06-15 02:59:02
U00312,F015,Notre-Dame en Flammes,Documentaire,3645,2024-06-15 04:12:03
U01921,F001,Inception,Science-Fiction,7768,2024-06-15 05:09:44
U00832,F005,Intouchables,Comédie dramatique,3846,2024-06-15 06:23:18
U00569,F004,Interstellar,Science-Fiction,6647,2024-06-15 09:03:15
U01475,F001,Inception,Science-Fiction,3135,2024-06-15 10:07:00
U00791,F010,Breaking Bad,Thriller,1670,2024-06-15 10:18:15
U01414,F008,Joker,Drame,3258,2024-06-15 13:04:25
U00806,F012,Squid Game,Thriller,2833,2024-06-15 15:31:28
U00736,F013,Stranger Things,Fantastique,2552,2024-06-15 15:58:31
U01102,F011,Dark,Science-Fiction,1613,2024-06-15 17:07:39
U00816,F001,Inception,Science-Fiction,2943,2024-06-15 18:10:30
U01986,F009,The Office,Comédie,449,2024-06-15 19:33:08
U00074,F012,Squid Game,Thriller,1953,2024-06-15 21:54:09
U00692,F015,Notre-Dame en Flammes,Documentaire,3864,2024-06-15 22:03:03
U00411,F012,Squid Game,Thriller,240,2024-06-15 22:22:26
U01679,F003,Parasite,Thriller,7139,2024-06-15 22:43:17
U01123,F012,Squid Game,Thriller,730,2024-06-15 22:50:52
U00086,F007,Avengers Endgame,Action,129,2024-06-15 22:55:33
U00049,F006,La La Land,Romance,3162,2024-06-15 23:38:35
U01854,F007,Avengers Endgame,Action,5029,2024-06-15 23:39:16
U01519,F008,Joker,Drame,2643,2024-06-16 00:04:26
U01341,F009,The Office,Comédie,880,2024-06-16 00:32:32
U01774,F004,Interstellar,Science-Fiction,4968,2024-06-16 01:16:16
U00977,F005,Intouchables,Comédie dramatique,2182,2024-06-16 02:48:15
U01668,F013,Stranger Things,Fantastique,1871,2024-06-16 04:54:06
U00847,F006,La La Land,Romance,5928,2024-06-16 06:40:19
U01469,F002,Le Seigneur des Anneaux,Fantasy,9668,2024-06-16 08:10:37
U01096,F001,Inception,Science-Fiction,8482,2024-06-16 10:08:53
U01632,F015,Notre-Dame en Flammes,Documentaire,3779,2024-06-16 12:08:39
U01845,F005,Intouchables,Comédie dramatique,4811,2024-06-16 13:04:51
U00608,F009,The Office,Comédie,703,2024-06-16 13:32:24
U00003,F013,Stranger Things,Fantastique,2769,2024-06-16 13:50:30
U00379,F003,Parasite,Thriller,2357,2024-06-16 16:04:56
U01542,F008,Joker,Drame,4719,2024-06-16 17:55:56
U01192,F013,Stranger Things,Fantastique,1128,2024-06-16 17:59:43
U00205,F013,Stranger Things,Fantastique,932,2024-06-16 18:18:27
U00898,F015,Notre-Dame en Flammes,Documentaire,3905,2024-06-16 18:28:06
U01961,F008,Joker,Drame,6502,2024-06-16 19:37:18
U00690,F005,Intouchables,Comédie dramatique,5075,2024-06-16 19:47:28
U01773,F003,Parasite,Thriller,5228,2024-06-16 20:24:08
U01009,F008,Joker,Drame,4738,2024-06-16 20:31:10
U01153,F001,Inception,Science-Fiction,58,2024-06-16 21:33:04
U00414,F003,Parasite,Thriller,6513,2024-06-16 22:18:35
U00757,F001,Inception,Science-Fiction,7231,2024-06-17 00:55:29
U01227,F007,Avengers Endgame,Action,914,2024-06-17 01:26:36
U00467,F003,Parasite,Thriller,6004,2024-06-17 02:30:45
U00158,F009,The Office,Comédie,453,2024-06-17 03:01:05
U00959,F002,Le Seigneur des Anneaux,Fantasy,4645,2024-06-17 03:11:48
U01330,F003,Parasite,Thriller,2138,2024-06-17 03:23:00
